,symbol,timestamp,close,high,low,open,volume,change_in_price,down_days,up_days,RSI,low_14,high_14,k_percent,r_percent,MACD,MACD_EMA,Price_Rate_Of_Change,On Balance Volume,Prediction
324,ABBV,2021-06-15,100.07035064697266,100.16538474414307,98.93858274194795,99.66429706658104,3590500.0,0.371490478515625,0.0,0.371490478515625,62.914364705147015,95.5951395628867,101.07250900894893,81.70365589093612,-18.296344109063874,0.47314325762215503,0.37298258768295267,0.03976662602120329,151202700.0,1.0
325,ABBV,2021-06-16,99.81114959716797,100.67509100331169,99.50013016364824,100.40727127663908,6670200.0,-0.2592010498046875,0.2592010498046875,0.0,59.657565104388816,95.5951395628867,101.07250900894893,76.97143812915941,-23.028561870840587,0.510287673229243,0.4004436047922108,0.029587145096941825,144532500.0,-1.0
326,ABBV,2021-06-17,99.2668685913086,100.12216873528946,98.5152371972952,99.33598548552013,4172300.0,-0.544281005859375,0.544281005859375,0.0,53.00903760471274,95.5951395628867,101.07250900894893,67.03453299213842,-32.96546700786157,0.49015575139203804,0.4183860341121763,0.022605679387815547,140360200.0,-1.0
327,ABBV,2021-06-18,97.72908020019531,98.66213215729475,97.66860454935228,98.17832695055048,7415400.0,-1.5377883911132812,1.5377883911132812,0.0,38.8825070998685,95.5951395628867,101.07250900894893,38.95922410058971,-61.04077589941029,0.34612447942183167,0.40393372317410736,0.000973502721869135,132944800.0,-1.0
328,ABBV,2021-06-21,99.1200180053711,99.56926471604295,97.42668674863995,98.22151799267635,4666100.0,1.3909378051757812,0.0,1.3909378051757812,52.182022947109445,95.5951395628867,101.07250900894893,64.3534907987353,-35.646509201264706,0.34029302880949786,0.3912055843011855,0.021274690735219703,137610900.0,1.0
329,ABBV,2021-06-22,99.09407806396484,99.59516566861153,98.38564636445918,98.91265115704448,4359900.0,-0.02593994140625,0.02593994140625,0.0,51.938818477171594,95.5951395628867,101.07250900894893,63.87990687014163,-36.12009312985836,0.329776962162768,0.3789198598735021,0.0061401195039658685,133251000.0,-1.0
330,ABBV,2021-06-23,98.48934173583984,99.37920052322289,98.44614201959064,98.96451224917607,3837300.0,-0.604736328125,0.604736328125,0.0,46.152635989688484,96.60595192610585,101.07250900894893,42.166478000884986,-57.833521999115014,0.26953866198078913,0.3570436202949595,-0.019270299198949847,129413700.0,-1.0
331,ABBV,2021-06-24,99.1286392211914,100.3813582670492,98.71395102013857,98.8521782233728,7712300.0,0.6392974853515625,0.0,0.6392974853515625,52.5945272134553,96.60595192610585,101.07250900894893,56.479459420225375,-43.52054057977462,0.2702698368860581,0.33968886361317924,-0.005891663446185524,137126000.0,1.0
332,ABBV,2021-06-25,97.60812377929688,98.13512208537456,96.88240941589012,97.53900687014361,11709400.0,-1.5205154418945312,1.5205154418945312,0.0,39.59505691110125,96.60595192610585,101.07250900894893,22.43723374857488,-77.56276625142512,0.14646801745200833,0.30104469438094505,-0.02097051446353071,125416600.0,-1.0
333,ABBV,2021-06-28,97.62539672851562,98.58437239182948,97.48716291443205,97.8500233807259,5141800.0,0.01727294921875,0.0,0.01727294921875,39.79012059684076,96.88240941589012,101.07250900894893,17.73197262080149,-82.2680273791985,0.049181037862112476,0.25067196307717854,-0.024432350867664265,130558400.0,1.0
334,ABBV,2021-06-29,97.0206298828125,97.40940090843463,96.42450815826491,97.32300807955754,5795100.0,-0.604766845703125,0.604766845703125,0.0,35.19820545816812,96.42450815826491,101.07250900894893,12.825335960509978,-87.17466403949003,-0.07584493142066151,0.1853685841776105,-0.02795799593149506,124763300.0,-1.0
335,ABBV,2021-06-30,97.31437683105469,97.55627941333786,96.44179400951808,96.94288169644808,5042600.0,0.2937469482421875,0.0,0.2937469482421875,39.134802223637,96.42450815826491,100.67509100331169,20.935215362917617,-79.06478463708238,-0.14950261596862902,0.1183943441483626,-0.01966911808503302,129805900.0,1.0
336,ABBV,2021-07-01,98.71398162841797,98.96452551527575,97.5303791128523,97.5822135062187,5306900.0,1.3996047973632812,0.0,1.3996047973632812,54.373057152565956,96.42450815826491,100.67509100331169,53.862577289159006,-46.137422710840994,-0.09385850901946924,0.07594377351479623,0.010077874734982784,135112800.0,1.0
337,ABBV,2021-07-02,99.50015258789062,99.77661363650836,98.39430839341972,98.93858922906831,5719500.0,0.7861709594726562,0.0,0.7861709594726562,60.743091506823795,96.42450815826491,100.67509100331169,72.35818102474516,-27.641818975254832,0.013521406399988223,0.06345930009183462,0.0038350939615339197,140832300.0,1.0
338,ABBV,2021-07-06,99.98394012451172,100.13080857912225,99.1545505883999,99.50012846322153,7172100.0,0.48378753662109375,0.0,0.48378753662109375,64.2836595359631,96.42450815826491,100.67509100331169,83.73985629746343,-16.26014370253657,0.13608961762528793,0.07798536359852529,0.008979972142961756,148004400.0,1.0
339,ABBV,2021-07-07,100.86517333984375,101.05524153051783,99.62109543095947,100.13946562056177,6695100.0,0.8812332153320312,0.0,0.8812332153320312,69.97510340701736,96.42450815826491,101.05524153051783,95.89550562740321,-4.104494372596795,0.3008657704618969,0.12256144497119963,0.024122728024481788,154699500.0,1.0
340,ABBV,2021-07-08,100.51959991455078,100.9170122440622,99.94076064708965,100.00987755431365,3948800.0,-0.34557342529296875,0.34557342529296875,0.0,65.26901634928541,96.42450815826491,101.05524153051783,88.43289878928067,-11.567101210719333,0.39896811530536525,0.17784277903803278,0.014031875190535503,150750700.0,-1.0
341,ABBV,2021-07-09,100.71831512451172,101.3662713361856,100.31226151057986,100.4764125267697,4823400.0,0.1987152099609375,0.0,0.1987152099609375,66.75260240914062,96.42450815826491,101.3662713361856,86.88815735709696,-13.111842642903051,0.4871342071845959,0.23970106466734542,0.03186406238324335,155574100.0,1.0
342,ABBV,2021-07-12,101.62543487548828,102.24747380155577,100.75285871825238,100.90836844976926,8148400.0,0.9071197509765625,0.0,0.9071197509765625,72.8592048546601,96.42450815826491,102.24747380155577,89.31748933150251,-10.682510668497489,0.6230216472567207,0.3163651811852205,0.04097333563822825,163722500.0,1.0
343,ABBV,2021-07-13,101.86734771728516,102.02285086308198,100.81333800899087,101.59088010337781,6540300.0,0.241912841796875,0.0,0.241912841796875,74.31108244563791,96.42450815826491,102.24747380155577,93.47195041913753,-6.528049580862466,0.7416840945532925,0.401428963858835,0.049955538737759486,170262800.0,1.0
344,ABBV,2021-07-14,102.52253723144531,102.6885182494398,101.67517027722845,102.09448828827576,6543400.0,0.6551895141601562,0.0,0.6551895141601562,77.99045976835527,96.42450815826491,102.6885182494398,97.35024344503648,-2.6497565549635187,0.8784668382136402,0.4968365387297961,0.05351892053352403,176806200.0,1.0
345,ABBV,2021-07-15,102.36527252197266,102.63607798778553,101.11606301041272,102.04204815015915,4544600.0,-0.15726470947265625,0.15726470947265625,0.0,75.01477067083721,96.42450815826491,102.6885182494398,94.8396359079538,-5.1603640920461995,0.9630764544202037,0.5900845218678777,0.036988588985286563,172261600.0,-1.0
346,ABBV,2021-07-16,102.64482879638672,103.36989599510413,102.13815485042758,103.00299693003019,6826100.0,0.2795562744140625,0.0,0.2795562744140625,76.82816546912505,96.42450815826491,103.36989599510413,89.56045053565528,-10.439549464344717,1.040691594940725,0.6802059364824472,0.031604737547697104,179087700.0,1.0
347,ABBV,2021-07-19,100.82779693603516,102.20804391495955,99.360193987586,101.91976321717789,6762000.0,-1.8170318603515625,1.8170318603515625,0.0,49.74902785491206,96.42450815826491,103.36989599510413,63.39874577506877,-36.60125422493123,0.9446930341818813,0.7331033560223341,0.008439923556448736,172325700.0,-1.0
348,ABBV,2021-07-20,101.3781509399414,102.84575387004472,100.86273939597167,100.94136443294438,5581400.0,0.55035400390625,0.0,0.55035400390625,55.2601087404062,96.44179400951808,103.36989599510413,71.2512162882914,-28.748783711708608,0.90261763749794,0.7670062123174554,0.005085775229565881,177907100.0,1.0
349,ABBV,2021-07-21,102.19930267333984,102.26919011240024,101.15101774676607,101.89355345849192,4133800.0,0.8211517333984375,0.0,0.8211517333984375,62.365770582514614,97.5303791128523,103.36989599510413,79.95393548185302,-20.04606451814698,0.9248713238142727,0.7985792346168189,0.016710201395717217,182040900.0,1.0
350,ABBV,2021-07-22,102.67977142333984,103.00299583332054,101.67516113838163,101.89355438881458,6257000.0,0.48046875,0.0,0.48046875,66.0103388180041,98.39430839341972,103.36989599510413,86.12978753442799,-13.870212465572013,0.9700946954430663,0.8328823267820684,0.01947467346334486,188297900.0,1.0
351,ABBV,2021-07-23,103.24761199951172,103.66692337623283,102.70599425100995,103.06416243909197,4411100.0,0.567840576171875,0.0,0.567840576171875,69.97539659874185,99.1545505883999,103.66692337623283,90.70751916039087,-9.292480839609135,1.0397687254970123,0.8742596065250573,0.015962314217999873,192709000.0,1.0
352,ABBV,2021-07-26,102.89816284179688,103.49219273899187,102.44390115667737,103.1951744579779,3730100.0,-0.34944915771484375,0.34944915771484375,0.0,64.62246507712125,99.360193987586,103.66692337623283,82.14978316347154,-17.850216836528457,1.0546311384509863,0.9103339129102431,0.010119190767315933,188978900.0,-1.0
353,ABBV,2021-07-27,103.04666137695312,103.34367963700385,101.99837653345853,102.898155579344,3773100.0,0.14849853515625,0.0,0.14849853515625,65.90145818637133,99.360193987586,103.66692337623283,85.59784134766379,-14.402158652336203,1.0661029276045895,0.9414877158491125,0.0051122822323894646,192752000.0,1.0
354,ABBV,2021-07-28,103.56207275390625,103.89402806551914,102.47010659945693,102.75838059895885,5650400.0,0.515411376953125,0.0,0.515411376953125,70.21399341106616,99.360193987586,103.89402806551914,92.67826510836458,-7.321734891635416,1.1040569129649356,0.9740015552722772,0.011691467256893295,198402400.0,1.0
355,ABBV,2021-07-29,103.84162902832031,104.0687532186496,103.21265537699816,103.98139724815115,4632200.0,0.2795562744140625,0.0,0.2795562744140625,72.39868329899844,99.360193987586,104.0687532186496,95.17635482143044,-4.823645178569567,1.1435118816424819,1.0079036205463183,0.01165962519463748,203034600.0,1.0
356,ABBV,2021-07-30,101.59654998779297,104.0862318867033,101.43930656971266,103.95519459416411,9017200.0,-2.2450790405273438,2.2450790405273438,0.0,43.10333406269033,99.360193987586,104.0862318867033,47.319891375070426,-52.68010862492957,0.982297795389087,1.002782455514872,0.007624415836889664,194017400.0,-1.0
357,ABBV,2021-08-02,100.85401153564453,102.41770818142568,100.81907447676531,102.11195892997883,9245500.0,-0.7425384521484375,0.7425384521484375,0.0,37.337657235033596,99.360193987586,104.0862318867033,31.608243098040656,-68.39175690195934,0.7855623493452839,0.9593384342809544,-0.0051701416867169225,184771900.0,-1.0
358,ABBV,2021-08-03,101.5528564453125,101.60526869008618,100.36479668833556,101.0461825297244,5902700.0,0.6988449096679688,0.0,0.6988449096679688,45.28553778111617,99.360193987586,104.0862318867033,46.395363400196814,-53.60463659980319,0.678220926015527,0.903114932627869,-0.006325348716845758,190674600.0,1.0
359,ABBV,2021-08-04,100.5307846069336,101.78872522196743,100.38227879329185,101.14228305418385,4602000.0,-1.0220718383789062,1.0220718383789062,0.0,37.30154635135596,99.360193987586,104.0862318867033,24.76896386222861,-75.23103613777138,0.504859710647068,0.8234638882317088,-0.020929018312147996,186072600.0,-1.0
360,ABBV,2021-08-05,100.56571197509766,100.95007950879824,99.98041308237772,100.5744429051864,5132400.0,0.0349273681640625,0.0,0.0349273681640625,37.73439997424135,99.360193987586,104.0862318867033,25.508005082583317,-74.49199491741668,0.3660682383954281,0.7319847582644528,-0.025975419406569333,191205000.0,1.0
361,ABBV,2021-08-06,99.98043823242188,100.94137397047669,99.96296970301806,100.68803697270168,5340400.0,-0.5852737426757812,0.5852737426757812,0.0,33.290668310348565,99.96296970301806,104.0862318867033,0.42365798306333596,-99.57634201693666,0.2064682594276519,0.6268814584970926,-0.028355458725350835,185864600.0,-1.0
362,ABBV,2021-08-09,99.63973999023438,100.62688180262388,99.36019688071555,100.09400170872338,5277900.0,-0.3406982421875,0.3406982421875,0.0,30.85043980396776,99.36019688071555,104.0862318867033,5.914960620576299,-94.0850393794237,0.05189441887183932,0.511884050572042,-0.033061928850425804,180586700.0,-1.0
363,ABBV,2021-08-10,100.30366516113281,100.48711471616743,98.64387490365218,99.76204742853017,5120800.0,0.6639251708984375,0.0,0.6639251708984375,40.634889618795796,98.64387490365218,104.0862318867033,30.497636642536364,-69.50236335746364,-0.01683913965577233,0.4061394125264791,-0.03146332924908102,185707500.0,1.0
364,ABBV,2021-08-11,99.34272766113281,100.75791172736217,99.19422184316637,100.60067497763305,6840400.0,-0.9609375,0.9609375,0.0,32.868042709830036,98.64387490365218,104.0862318867033,12.840994437833475,-87.15900556216653,-0.14715430215279923,0.29548066959062347,-0.04332464166139505,178867100.0,-1.0
365,ABBV,2021-08-12,101.01998901367188,101.09861405547682,99.50871133888715,99.55238599337115,4863600.0,1.6772613525390625,0.0,1.6772613525390625,51.52736277925805,98.64387490365218,104.0862318867033,43.659651827682715,-56.34034817231728,-0.11377747767132007,0.21362904013823475,-0.005675005442511316,183730700.0,1.0
366,ABBV,2021-08-13,101.75379180908203,101.99839119673885,101.07239923153786,101.17723039689083,4416400.0,0.7338027954101562,0.0,0.7338027954101562,57.491755159025566,98.64387490365218,104.0862318867033,57.14283195892739,-42.85716804107261,-0.02779395939620599,0.1653444402313466,0.008921611146022634,188147100.0,1.0
367,ABBV,2021-08-16,103.43978118896484,103.62323071751752,101.95470310356274,102.20804007104016,8180500.0,1.6859893798828125,0.0,1.6859893798828125,67.94749764037917,98.64387490365218,104.0862318867033,88.12186154359831,-11.878138456401691,0.17438366453524168,0.16715228509212562,0.018580715596793418,196327600.0,1.0
368,ABBV,2021-08-17,104.53174591064453,104.6016266837212,103.081611565769,103.15149900367857,6551700.0,1.0919647216796875,0.0,1.0919647216796875,72.92442278438496,98.64387490365218,104.6016266837212,98.82706135374019,-1.172938646259818,0.4179059555039828,0.21730301917449707,0.03979836941842585,202879300.0,1.0
369,ABBV,2021-08-18,102.46138000488281,104.75887464117608,102.36528643978754,104.1036948781628,5586900.0,-2.0703659057617188,2.0703659057617188,0.0,54.43371455859919,98.64387490365218,104.75887464117608,62.42854072102427,-37.57145927897573,0.4387799179913827,0.26159839893787423,0.0188500433453358,197292400.0,-1.0
370,ABBV,2021-08-19,103.02046203613281,103.92024114123944,101.5179154406863,101.5179154406863,6145200.0,0.55908203125,0.0,0.55908203125,57.77010509024055,98.64387490365218,104.75887464117608,71.57133802679137,-28.428661973208634,0.4947329575556694,0.30822531066143327,0.03040618602454881,203437600.0,1.0
371,ABBV,2021-08-20,103.79795837402344,104.36578223784701,102.77587941804143,103.16898465808558,4112500.0,0.777496337890625,0.0,0.777496337890625,62.210074828786624,98.64387490365218,104.75887464117608,84.28591482586495,-15.714085174135045,0.5949553265325562,0.3655713138356579,0.04173252945257189,207550100.0,1.0
372,ABBV,2021-08-23,104.26966857910156,105.221859902184,104.14736889842736,104.65404281255348,4748300.0,0.471710205078125,0.0,0.471710205078125,64.80077935458038,98.64387490365218,105.221859902184,85.52457442066292,-14.475425579337086,0.7043263120160219,0.4333223134717308,0.03953996508101243,212298400.0,1.0
373,ABBV,2021-08-24,104.5492172241211,104.58416094400718,103.44851337462487,104.58416094400718,3831500.0,0.27954864501953125,0.0,0.27954864501953125,66.37696993276606,98.64387490365218,105.221859902184,89.77433548095608,-10.22566451904392,0.8042894966896199,0.5075157501153086,0.0524093679081179,216129900.0,1.0
374,ABBV,2021-08-25,105.17819213867188,106.05176515200829,103.84162649464045,104.70646191169023,5241100.0,0.6289749145507812,0.0,0.6289749145507812,69.87863185405597,98.64387490365218,106.05176515200829,88.20753299456257,-11.792467005437434,0.9236171759087028,0.5907360352739874,0.04116218152070128,221371000.0,1.0
375,ABBV,2021-08-26,105.17819213867188,105.9207278670412,104.95979888533776,105.58003492502664,5035400.0,0.0,0.0,0.0,69.87863185405597,98.64387490365218,106.05176515200829,88.20753299456257,-11.792467005437434,1.00658197101302,0.673905222421794,0.033653785954384396,221371000.0,1.0
376,ABBV,2021-08-27,104.46186828613281,105.38785359850873,104.32209339718287,105.12577901414437,4279900.0,-0.7163238525390625,0.7163238525390625,0.0,60.34893896696248,98.64387490365218,106.05176515200829,78.5377912931649,-21.462208706835106,1.0029692157382186,0.739718021085079,0.009880986651555457,217091100.0,-1.0
377,ABBV,2021-08-30,105.32669830322266,105.61497899814664,104.42691916285375,104.6889870688302,3260900.0,0.8648300170898438,0.0,0.8648300170898438,66.67917013050446,99.19422184316637,106.05176515200829,89.42672592602149,-10.573274073978514,1.0576981499689566,0.8033140468618547,0.0076048896500557905,220352000.0,1.0
378,ABBV,2021-08-31,105.51014709472656,105.85084003548286,104.85496733714398,105.55382841116533,6021800.0,0.18344879150390625,0.0,0.18344879150390625,67.93221251155082,99.50871133888715,106.05176515200829,91.72224357691223,-8.277756423087771,1.1031574960535124,0.8632827367001864,0.02975528037684505,226373800.0,1.0
379,ABBV,2021-09-01,98.07604217529297,106.16533038417732,92.68609812316288,105.7023377397896,50943200.0,-7.434104919433594,7.434104919433594,0.0,24.627613626439043,92.68609812316288,106.16533038417732,39.98702557948537,-60.01297442051463,0.5331681867798181,0.7972598267161127,-0.047994541697023885,175430600.0,-1.0
380,ABBV,2021-09-02,97.85765838623047,99.36020522539683,96.8093733037039,99.19423086397777,14719200.0,-0.2183837890625,0.2183837890625,0.0,24.106735311126613,92.68609812316288,106.16533038417732,38.36687552320861,-61.63312447679139,0.0630984463492581,0.6504275506427418,-0.05722944921891249,160711400.0,-1.0
381,ABBV,2021-09-03,97.50821685791016,97.90132202665143,96.98406774647803,97.12384262014868,5364800.0,-0.3494415283203125,0.3494415283203125,0.0,23.200756344235458,92.68609812316288,106.16533038417732,35.774431669184445,-64.22556833081556,-0.33378455990934697,0.4535851285323241,-0.0648458157902555,155346600.0,-1.0
382,ABBV,2021-09-07,95.24565887451172,97.46453499530283,94.62542287196176,96.48613087961165,12694200.0,-2.2625579833984375,2.2625579833984375,0.0,18.11467436741144,92.68609812316288,106.16533038417732,18.988920895381973,-81.01107910461802,-0.8214179274780946,0.19858451733024027,-0.08898735539707991,142652400.0,-1.0
383,ABBV,2021-09-08,96.40752410888672,96.87925436436517,94.10129174754778,94.39830339090445,10823200.0,1.161865234375,0.0,1.161865234375,27.528236392324246,92.68609812316288,106.16533038417732,27.60859011597569,-72.39140988402431,-1.101421567959548,-0.06141669972771746,-0.08338865549449159,153475600.0,1.0
384,ABBV,2021-09-09,93.70817565917969,95.86590210190721,93.64702581389253,95.60383419274795,10337100.0,-2.6993484497070312,2.6993484497070312,0.0,21.04321857136607,92.68609812316288,106.16533038417732,7.582609426301907,-92.41739057369809,-1.5235784666841852,-0.3538490531190111,-0.10905318152235943,143138500.0,-1.0
385,ABBV,2021-09-10,93.19277954101562,94.6254389066858,92.91323641271008,93.89164069419644,7620100.0,-0.5153961181640625,0.5153961181640625,0.0,20.004971256146604,92.68609812316288,106.16533038417732,3.758978315984695,-96.24102168401531,-1.8780796763455498,-0.6586951777643191,-0.10787753397488431,135518400.0,-1.0
386,ABBV,2021-09-13,93.89163208007812,95.01853542232239,93.30633308543322,93.81300704176266,7398900.0,0.6988525390625,0.0,0.6988525390625,25.737552518161166,92.68609812316288,106.16533038417732,8.943639619609302,-91.0563603803907,-2.0786712514388057,-0.9426903924992166,-0.10856759404177252,142917300.0,1.0
387,ABBV,2021-09-14,93.01806640625,94.4070444329301,92.81714166118597,94.33715698553098,6102700.0,-0.873565673828125,0.873565673828125,0.0,23.32656012286563,92.68609812316288,106.16533038417732,2.4628129900785436,-97.53718700992145,-2.2818274822424343,-1.2105178104478602,-0.11839696022090862,136814600.0,-1.0
388,ABBV,2021-09-15,94.14496612548828,95.04475197939762,92.62495086107708,93.11414964391435,7444300.0,1.1268997192382812,0.0,1.1268997192382812,32.7091403818187,92.62495086107708,106.16533038417732,11.225795125003799,-88.7742048749962,-2.325096603049758,-1.4334335689682398,-0.04008191972896513,144258900.0,1.0
389,ABBV,2021-09-16,94.415771484375,95.00106379509288,93.06173066779907,94.55553969872814,5821800.0,0.27080535888671875,0.0,0.27080535888671875,34.9174589859354,92.62495086107708,106.16533038417732,13.22577864411209,-86.77422135588792,-2.3108973772975645,-1.608926330634105,-0.03517238158582159,150080700.0,1.0
390,ABBV,2021-09-17,94.1100082397461,94.56426319972675,93.55965306602421,93.90908354707275,14157200.0,-0.30576324462890625,0.30576324462890625,0.0,33.48579152369403,92.62495086107708,106.16533038417732,10.96762004444163,-89.03237995555837,-2.2978289848718276,-1.7467068614816497,-0.03485048468393148,135923500.0,-1.0
391,ABBV,2021-09-20,92.94815826416016,93.90034952984327,92.21435355951687,92.68608372718062,7103400.0,-1.1618499755859375,1.1618499755859375,0.0,28.383371698227876,92.21435355951687,106.16533038417732,5.2598804647584245,-94.74011953524158,-2.3540873195152443,-1.868182953088369,-0.024121840695947805,128820100.0,-1.0
392,ABBV,2021-09-21,93.60334777832031,93.83047862324904,92.77344943389473,92.81713074959245,6400400.0,0.6551895141601562,0.0,0.6551895141601562,34.843459617010396,92.21435355951687,106.16533038417732,9.956250635784798,-90.0437493642152,-2.319071326217241,-1.9583606277141434,-0.02908669584128365,135220500.0,1.0
393,ABBV,2021-09-22,92.95690155029297,93.97898031038795,92.53758359842098,93.48104399150839,6319100.0,-0.6464462280273438,0.6464462280273438,0.0,31.598533184384294,92.21435355951687,99.36020522539683,10.391315486180941,-89.60868451381906,-2.3167773402427088,-2.0300439702198565,-0.008017167163931749,128901400.0,-1.0
394,ABBV,2021-09-23,93.78679656982422,94.58174452357214,93.16656054782686,93.4635721647694,5847800.0,0.82989501953125,0.0,0.82989501953125,39.89063095301556,92.21435355951687,97.90132202665143,27.64993369304973,-72.35006630695027,-2.2223755851121183,-2.068510293198309,0.006374067086894364,134749200.0,1.0
395,ABBV,2021-09-24,93.53346252441406,94.38956701232675,92.98311392386296,93.35875058720733,5836100.0,-0.25333404541015625,0.25333404541015625,0.0,38.25709284339583,92.21435355951687,97.46453499530283,25.125016745249372,-74.87498325475063,-2.143296862234962,-2.0834676070056397,-0.0038147122137421885,128913100.0,-1.0
396,ABBV,2021-09-27,94.10128021240234,94.90496573514426,93.48977514218613,93.58586870086535,4969600.0,0.5678176879882812,0.0,0.5678176879882812,44.16985471412889,92.21435355951687,96.87925436436517,40.449448591154756,-59.550551408845244,-2.0116195645032633,-2.0690979985051645,0.011645198056703165,133882700.0,1.0
397,ABBV,2021-09-28,93.76933288574219,94.88751204660824,93.50726495595363,94.01393895097881,6445600.0,-0.33194732666015625,0.33194732666015625,0.0,41.48974689999955,92.21435355951687,95.86590210190721,42.58410666526194,-57.415893334738065,-1.9120092796378998,-2.0376802547317117,-0.003989945030575481,127437100.0,-1.0
398,ABBV,2021-09-29,95.0796890258789,95.72613789150594,93.89163579124501,94.21485355922498,6270100.0,1.3103561401367188,0.0,1.3103561401367188,54.1589415883312,92.21435355951687,95.72613789150594,81.59201122521989,-18.40798877478012,-1.7076479195799124,-1.9716737877013517,0.007031849987200189,133707200.0,1.0
399,ABBV,2021-09-30,94.2323226928711,96.45992986249355,94.15369765650414,95.39416972725859,7886400.0,-0.8473663330078125,0.8473663330078125,0.0,46.62584535062509,92.21435355951687,96.45992986249355,47.53110035825704,-52.46889964174296,-1.5956715424572678,-1.8964733386525352,0.0012996965510130298,125820800.0,-1.0
400,ABBV,2021-10-01,95.29808044433594,95.82222960410691,93.35875387955032,94.56428228439005,8611500.0,1.0657577514648438,0.0,1.0657577514648438,55.59017143228492,92.21435355951687,96.45992986249355,72.63388206347837,-27.36611793652164,-1.4047387592106304,-1.7981264227641545,0.02528207362105306,134432300.0,1.0
401,ABBV,2021-10-04,94.98359680175781,96.26774353464872,94.07508006687252,95.07968370170896,9779200.0,-0.314483642578125,0.314483642578125,0.0,52.583253612621526,92.21435355951687,96.45992986249355,65.22655688226251,-34.773443117737486,-1.2642261425796164,-1.691346366727247,0.014745722842160802,124653100.0,-1.0
402,ABBV,2021-10-05,95.66497039794922,96.59969313682595,95.30680230888325,95.56013925033257,7146900.0,0.6813735961914062,0.0,0.6813735961914062,58.23143054254909,92.21435355951687,96.59969313682595,78.68528257849782,-21.314717421502188,-1.0853761857784718,-1.570152330537492,0.029132520582036525,131800000.0,1.0
403,ABBV,2021-10-06,95.49900817871094,95.8047574216302,94.47692928173784,95.48153964975853,5710300.0,-0.16596221923828125,0.16596221923828125,0.0,56.345155729922425,92.21435355951687,96.59969313682595,74.900804402691,-25.09919559730901,-0.9461217677592089,-1.4453462179818355,0.018256424907443947,126089700.0,-1.0
404,ABBV,2021-10-07,96.8530502319336,97.65673586973244,95.70866495969426,95.90085210456654,7842600.0,1.3540420532226562,0.0,1.3540420532226562,66.54654481424893,92.21435355951687,97.65673586973244,85.23283385861559,-14.767166141384418,-0.7182225383672716,-1.2999214820589229,0.03549091007566463,133932300.0,1.0
405,ABBV,2021-10-08,97.12384796142578,97.6217843128038,96.65211773409399,97.01028586894769,5019800.0,0.2707977294921875,0.0,0.2707977294921875,68.2582108903008,92.53758359842098,97.65673586973244,89.59030948750927,-10.409690512490716,-0.5098820407546469,-1.1419135937980678,0.03212036799287965,138952100.0,1.0
406,ABBV,2021-10-11,96.39002990722656,97.31602170678327,96.33761766634245,97.08889088823176,4613800.0,-0.7338180541992188,0.7338180541992188,0.0,58.844231568340035,92.53758359842098,97.65673586973244,75.25555218185829,-24.74444781814171,-0.3993798769685668,-0.9934068504321676,0.02794833812753783,134338300.0,-1.0
407,ABBV,2021-10-12,94.84381866455078,96.32015914116427,94.48565720660389,96.19785945651577,6305800.0,-1.5462112426757812,1.5462112426757812,0.0,44.06783865257737,92.98311392386296,97.65673586973244,39.81290661159062,-60.18709338840937,-0.43159725658644277,-0.8810449316630226,-0.0024807649640494756,128032500.0,-1.0
408,ABBV,2021-10-13,94.80888366699219,95.2544077962435,94.34589100896969,94.86129591813932,5471100.0,-0.03493499755859375,0.03493499755859375,0.0,43.781228037412745,92.98311392386296,97.65673586973244,39.065413597324266,-60.93458640267574,-0.45470714348164165,-0.7957773740267464,0.00611850538801062,122561400.0,-1.0
409,ABBV,2021-10-14,96.29428100585938,96.36500898193584,95.3128586654334,95.4543213632207,7289500.0,1.4853973388671875,0.0,1.4853973388671875,57.38033485029191,93.35875387955032,97.65673586973244,68.30012626890193,-31.699873731098066,-0.3491380974245857,-0.7064495187063143,0.010453521801053745,129850900.0,1.0
410,ABBV,2021-10-15,96.66561889648438,97.22263959880577,96.44457797158377,96.50646916073059,4634500.0,0.371337890625,0.0,0.371337890625,60.16018194299972,93.35875387955032,97.65673586973244,76.93994587431784,-23.060054125682157,-0.23282612878387,-0.6117248407218255,0.01770855338566668,134485400.0,1.0
411,ABBV,2021-10-18,94.98571014404297,96.36500340947231,94.68509096697296,96.36500340947231,7949400.0,-1.6799087524414062,1.6799087524414062,0.0,44.88001231250249,93.35875387955032,97.65673586973244,37.85395723409505,-62.14604276590495,-0.2730550438181325,-0.543990881341087,-0.007100407297265132,126536000.0,-1.0
412,ABBV,2021-10-19,95.0033950805664,95.55157905038952,94.48174169036939,95.26864691175308,4614900.0,0.0176849365234375,0.0,0.0176849365234375,45.049546011793794,93.35875387955032,97.65673586973244,38.265427932758634,-61.734572067241366,-0.3000509219847771,-0.495202889469825,-0.005189719847321084,131150900.0,1.0
413,ABBV,2021-10-20,95.85218811035156,96.47109999018791,95.04759592093073,95.04759592093073,5626800.0,0.8487930297851562,0.0,0.8487930297851562,53.04707440454883,93.35875387955032,97.65673586973244,58.01406884665854,-41.98593115334146,-0.25007216977368785,-0.4461767455305976,-0.01033382138389316,136777700.0,1.0
